id,host,latitude,longitude,location,county,city,country,zipcode
3ac4edb4-8149-41d1-aab0-58df935621f3,id_552,30.260121333333334,-97.73133533333333,"111, Attayac Street, East Cesar Chavez, Austin, Travis County, Texas, 78702, USA", Travis County, Austin, USA, 78702
9d1ef2d8-1448-47fe-a03b-28fe9d17c47f,id_553,30.24697533333333,-97.73029616666666,"Lady Bird Lake Hike and Bike Trail, Lakeshore, Austin, Travis County, Texas, 78741, USA", Travis County, Austin, USA, 78741
feacf1ae-2170-401c-823b-a766cd8594dd,id_554,30.26606616666667,-97.73189183333334,"924, East 7th Street, East Sixth, Austin, Travis County, Texas, 78702, United States of America", Travis County, Austin, United States of America, 78702
2cb1ffd5-20e8-4e78-81c9-dedcbc0ff247,id_555,30.266063166666665,-97.73191183333333,"924, East 7th Street, East Sixth, Austin, Travis County, Texas, 78702, United States of America", Travis County, Austin, United States of America, 78702
b9e0be15-5246-42e4-a9cd-eec707520c4b,id_556,30.263797833333335,-97.73189933333333,"1100, East 5th Street, East Sixth, Austin, Travis County, Texas, 78702, USA", Travis County, Austin, USA, 78702
6c4f1a7c-eedf-4ddc-be50-4b6faacaaf40,id_557,30.263810833333334,-97.73190083333333,"1100, East 5th Street, East Sixth, Austin, Travis County, Texas, 78702, USA", Travis County, Austin, USA, 78702
030f4c0b-011a-4466-ba72-c0bb952f4f62,id_558,30.2625255,-97.731974,"1107, East 4th Street, East Sixth, Austin, Travis County, Texas, 78702, United States of America", Travis County, Austin, United States of America, 78702
535bbc4c-47cd-42aa-8baf-51f8aa5f9063,id_559,30.269345166666668,-97.73251933333333,"Eleven Apartments, 811, East 11th Street, Central East Austin, Austin, Travis County, Texas, 78702, United States of America", Travis County, Austin, United States of America, 78702
aadfa056-535d-4b2f-9079-7bfc0e564d88,id_560,30.268299666666667,-97.73269983333333,"809, East 9th Street, East Sixth, Austin, Travis County, Texas, 78702, USA", Travis County, Austin, USA, 78702
77e97cd8-3fe6-41c0-9d00-d66165301c79,id_561,30.264187333333332,-97.73252433333333,"East Austin Dental, 1000, East 5th Street, East Sixth, Austin, Travis County, Texas, 78702, USA", Travis County, Austin, USA, 78702
d9634602-e5ff-4772-a6fa-62c9f8483a63,id_562,30.27069566666667,-97.733327,"1100, North Interstate Highway 35 Service Road, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
592e719d-20eb-478d-99cb-46d5f9284fb6,id_563,30.293120333333334,-97.7351095,"306, East 30th Street, Central Austin, Austin, Travis County, Texas, 78705, USA", Travis County, Austin, USA, 78705
6b6293d9-ecf8-4767-8aeb-01345cdde1ec,id_564,30.261141666666667,-97.732742,"1102, East 2nd Street, East Cesar Chavez, Austin, Travis County, Texas, 78702, USA", Travis County, Austin, USA, 78702
2fcb3bd6-a776-4e41-a270-7632b2223631,id_565,30.261156833333335,-97.73274466666666,"1102, East 2nd Street, East Cesar Chavez, Austin, Travis County, Texas, 78702, USA", Travis County, Austin, USA, 78702
3e2df1db-da9b-493b-b0c4-50985f3b1e61,id_566,30.261099833333333,-97.73275733333334,"1102, East 2nd Street, East Cesar Chavez, Austin, Travis County, Texas, 78702, USA", Travis County, Austin, USA, 78702
1cc81506-a29b-46d4-a81b-216efa378257,id_567,30.283083666666666,-97.73465133333333,"University of Texas at Austin, 1, Marshall Lane, Enfield, Austin, Travis County, Texas, 78712, USA", Travis County, Austin, USA, 78712
53f2a55e-5056-4b39-8540-ca6187782bcb,id_568,30.283101666666667,-97.73467716666667,"University of Texas at Austin, 1, Marshall Lane, Enfield, Austin, Travis County, Texas, 78712, USA", Travis County, Austin, USA, 78712
0588363c-a990-4b12-a0e6-e04f141e6696,id_569,30.279407,-97.73454616666666,"University of Texas at Austin, 1, Marshall Lane, Enfield, Austin, Travis County, Texas, 78712, USA", Travis County, Austin, USA, 78712
87ce3f10-36cd-4621-9f30-e43a055cc1bf,id_570,30.246910333333332,-97.73199033333333,"1500, East Riverside Drive, East Cesar Chavez, Austin, Travis County, Texas, 78741, USA", Travis County, Austin, USA, 78741
c5dd8ed9-900c-4889-ac17-f6134487c993,id_571,30.2925205,-97.73567483333333,"Crown and Anchor Pub, 2911, San Jacinto Boulevard, Central Austin, Austin, Travis County, Texas, 78705, USA", Travis County, Austin, USA, 78705
5a4f7c1f-5903-4b08-8ef8-d32658a30f45,id_572,30.27952833333333,-97.7346815,"University of Texas at Austin, 1, Marshall Lane, Enfield, Austin, Travis County, Texas, 78712, USA", Travis County, Austin, USA, 78712
54eaa791-801c-48a0-9fc2-3903e59ce0cd,id_573,30.266414333333334,-97.73370383333334,"619, North Interstate Highway 35 Service Road, Dirty Sixth, Austin, Travis County, Texas, 78767, United States of America", Travis County, Austin, United States of America, 78767
ed67e045-02fc-4718-a591-ff00fc0a131f,id_574,30.29573583333333,-97.73609083333334,"3121, Speedway, Central Austin, Austin, Travis County, Texas, 78751, USA", Travis County, Austin, USA, 78751
8c583c4f-0887-43c9-8c90-db08ad74d5a5,id_575,30.269798666666667,-97.73405416666667,"Hertz, 709, East 10th Street, Dirty Sixth, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
44189131-1eaa-453d-ab7d-9e9ec6d0eea6,id_576,30.278772333333333,-97.73490583333333,"1801, Trinity Street, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
662f9a74-8f0f-44a8-924a-ec3c3790034a,id_577,30.280683333333332,-97.73509216666666,"University of Texas at Austin, 1, Marshall Lane, Enfield, Austin, Travis County, Texas, 78712, USA", Travis County, Austin, USA, 78712
3ac9e92c-0b18-4c9c-9066-23db8160d784,id_578,30.26547083333333,-97.73394266666666,"805, East 6th Street, Dirty Sixth, Austin, Travis County, Texas, 78702, United States of America", Travis County, Austin, United States of America, 78702
c49bc83b-60b0-4ecd-9dfe-503c3da92a69,id_579,30.277672833333334,-97.73502533333334,"Dell Seton Medical Center at The University of Texas, 1500, Red River Street, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
90412532-dbd7-408b-b368-0048c67164bf,id_580,30.258460333333332,-97.73350583333334,"84, Waller Street, East Cesar Chavez, Austin, Travis County, Texas, 78702, USA", Travis County, Austin, USA, 78702
b8c4dfa8-01b3-4188-8c1c-8eff035b41ea,id_581,30.258470166666665,-97.73351216666667,"84, Waller Street, East Cesar Chavez, Austin, Travis County, Texas, 78702, USA", Travis County, Austin, USA, 78702
7f6914fb-4b87-488d-86c7-4009d07221ef,id_582,30.275782,-97.73490633333333,"Dell Seton Medical Center at The University of Texas, 1500, Red River Street, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
bdb95ec8-777b-43c0-9418-9e311d7009e8,id_583,30.259252666666665,-97.73359966666666,"1104, Willow Street, Rainey Street Historic District, Austin, Travis County, Texas, 78702, USA", Travis County, Austin, USA, 78702
522874d8-5c01-4f11-8932-b3e50dac860b,id_584,30.258411666666667,-97.73353483333334,"80, Waller Street, East Cesar Chavez, Austin, Travis County, Texas, 78702, USA", Travis County, Austin, USA, 78702
9cef2e87-0abb-4afc-ab22-8b196bb23bf8,id_585,30.2786115,-97.73522616666666,"389, East 18th Street, Medical District, Austin, Travis County, Texas, 78701, United States of America", Travis County, Austin, United States of America, 78701
8964459d-a9a6-44a1-b5f6-86b536cc7ce5,id_586,30.278654333333332,-97.73524716666667,"387, East 18th Street, Medical District, Austin, Travis County, Texas, 78701, United States of America", Travis County, Austin, United States of America, 78701
d0668009-67b1-45e2-bb29-2cb1d775bf8e,id_587,30.278640666666668,-97.73524666666667,"387, East 18th Street, Medical District, Austin, Travis County, Texas, 78701, United States of America", Travis County, Austin, United States of America, 78701
4e327014-05ca-49c2-be7c-429e213550f9,id_588,30.278596,-97.73525233333334,"387, East 18th Street, Medical District, Austin, Travis County, Texas, 78701, United States of America", Travis County, Austin, United States of America, 78701
2078b9cd-7382-4ec7-93d6-8d8ac9a5773e,id_589,30.278637333333332,-97.73526766666667,"385, East 18th Street, Medical District, Austin, Travis County, Texas, 78701, United States of America", Travis County, Austin, United States of America, 78701
bd5c81bd-2013-4657-9f6e-03b6fcac373e,id_590,30.278624333333333,-97.7352835,"383, East 18th Street, Medical District, Austin, Travis County, Texas, 78701, United States of America", Travis County, Austin, United States of America, 78701
37acdd4e-1ac9-4f0d-97d2-178d478175bb,id_591,30.265898,-97.73433183333333,"613, I 35;US 290, Dirty Sixth, Austin, Travis County, Texas, 78702, USA", Travis County, Austin, USA, 78702
06b64f0a-8269-4ff0-86c6-a136d7fea4f3,id_592,30.2777295,-97.73527716666666,"Dell Seton Medical Center at The University of Texas, 1500, Red River Street, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
8547714a-e6e2-4b26-9f1b-476818f875e9,id_593,30.278690666666666,-97.73549216666666,"359, East 18th Street, Medical District, Austin, Travis County, Texas, 78701, United States of America", Travis County, Austin, United States of America, 78701
68bef3da-49d3-4103-a0fc-42c57ca72e76,id_594,30.278663833333333,-97.735501,"359, East 18th Street, Medical District, Austin, Travis County, Texas, 78701, United States of America", Travis County, Austin, United States of America, 78701
65a3e23d-cbbf-4b8a-9dd3-f1b2b29e2641,id_595,30.278695666666668,-97.73551616666667,"355, East 18th Street, Medical District, Austin, Travis County, Texas, 78701, United States of America", Travis County, Austin, United States of America, 78701
b042e188-c4dd-4b53-9487-d04780a74870,id_596,30.273703,-97.7351225,"1225, Red River Street, Medical District, Austin, Travis County, Texas, 78751, USA", Travis County, Austin, USA, 78751
5dfa2e0c-93ab-4413-abd7-e698a7fae187,id_597,30.2737055,-97.73513466666667,"1225, Red River Street, Medical District, Austin, Travis County, Texas, 78751, USA", Travis County, Austin, USA, 78751
493fdc0f-c52e-46cb-87e4-010d63a2260a,id_598,30.263159,-97.73444433333333,"305, Brushy Street, Rainey Street Historic District, Austin, Travis County, Texas, 78702, USA", Travis County, Austin, USA, 78702
7b3b1c9f-689c-4f48-842a-6522b10bbc47,id_599,30.263167833333334,-97.734457,"305, Brushy Street, Rainey Street Historic District, Austin, Travis County, Texas, 78702, USA", Travis County, Austin, USA, 78702
9bb81bbf-8ae0-4d7c-904d-de0c06d845cd,id_600,30.263158166666667,-97.73451566666667,"305, Brushy Street, Rainey Street Historic District, Austin, Travis County, Texas, 78702, USA", Travis County, Austin, USA, 78702
ef756c4c-42b0-4ece-84be-c25df482a7ca,id_601,30.289672,-97.73673716666667,"Continuing Engineering Education, 2613, Speedway, The Drag, Austin, Travis County, Texas, 78705, USA", Travis County, Austin, USA, 78705
40037802-fd27-4b22-b7f4-7f7b016f5c98,id_602,30.266806666666668,-97.7350105,"717, East 7th Street, Dirty Sixth, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
82f94a7f-9bff-4754-b57e-5cfd771da3a2,id_603,30.278113,-97.73622916666666,"302, East 17th Street, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
7acacd17-6fb9-49bd-8b47-8e5afdea3697,id_604,30.260697333333333,-97.73485033333333,"908, East Cesar Chavez Street, Rainey Street Historic District, Austin, Travis County, Texas, 78702, United States of America", Travis County, Austin, United States of America, 78702
0402c381-ca9b-468d-928c-e4e17aa5f9ce,id_605,30.272683666666666,-97.73582616666667,"500, East 12th Street, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
53d39fad-a9c8-4b0f-8ec1-aa7f032cb001,id_606,30.278119333333333,-97.73626233333333,"302, East 17th Street, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
92b19086-021a-4c07-b75a-cc3035f10e51,id_607,30.278106,-97.73627266666666,"302, East 17th Street, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
8f18fad9-5f28-4470-a229-9bb6a004fd89,id_608,30.278113666666666,-97.7362835,"302, East 17th Street, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
dac6c3ce-fc52-4c59-b8b8-2a2d41606e31,id_609,30.295848166666666,-97.737703,"3101, Cedar Street, Central Austin, Austin, Travis County, Texas, 78705, USA", Travis County, Austin, USA, 78705
5a8ab17c-d3ef-4d5e-b3b0-d98434f7ab0b,id_610,30.278061166666667,-97.736294,"302, East 17th Street, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
78a197d0-ae49-41d7-91fb-a9de438289aa,id_611,30.278081166666666,-97.73630983333334,"302, East 17th Street, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
51d99e52-4549-423c-aa01-40a53a5fe048,id_612,30.278105833333335,-97.736313,"302, East 17th Street, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
6491ba29-2b43-47a1-8810-4bc36c9e2270,id_613,30.278116666666666,-97.73633566666666,"1607, San Jacinto Boulevard, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
333b17ef-73bd-449b-b2ef-309683fd064a,id_614,30.278125833333334,-97.73634683333333,"1607, San Jacinto Boulevard, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
03541b52-fc29-467d-8b0d-8973e2e5b373,id_615,30.266972833333334,-97.73547383333333,"707, East 7th Street, Dirty Sixth, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
d430483a-8ad9-4e2b-a674-4da2d310dcf9,id_616,30.266981166666667,-97.735504,"707, East 7th Street, Dirty Sixth, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
668732a8-de1c-426d-a597-80618032dc6f,id_617,30.266942666666665,-97.73550266666666,"707, East 7th Street, Dirty Sixth, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
ceeaa2d7-71d3-4c75-b240-f23151743c79,id_618,30.239389666666668,-97.73337516666666,"1711, Sylvan Drive, Travis Heights, Austin, Travis County, Texas, 78741, United States of America", Travis County, Austin, United States of America, 78741
26201e82-255a-4a13-bc17-d94021979f8d,id_619,30.262324833333334,-97.73537583333334,"200, Brushy Street, Rainey Street Historic District, Austin, Travis County, Texas, 78702, USA", Travis County, Austin, USA, 78702
86369680-fe39-42ca-b65a-da95f714c04c,id_620,30.266152666666667,-97.73569716666667,"706, East 6th Street, Dirty Sixth, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
46d037c7-f449-4b3f-83d5-08591b8c5f73,id_621,30.266776666666665,-97.73581366666667,"605, Sabine Street, Dirty Sixth, Austin, Travis County, Texas, 78701, United States of America", Travis County, Austin, United States of America, 78701
31900890-6284-4683-a5b0-2c6577a8a008,id_622,30.279032666666666,-97.73682533333333,"State Parking Garage R, East 18th Street, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
f2466af6-4f47-4504-a341-1f96f45105f7,id_623,30.279061333333335,-97.736835,"State Parking Garage R, East 18th Street, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
4cff1853-0cee-4e72-b130-a10504d5fbf2,id_624,30.279018,-97.73684316666667,"State Parking Garage R, East 18th Street, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
2753b902-2833-4551-9924-16926f1e3d23,id_625,30.255266166666665,-97.73497016666667,"1107, Lambie Street, East Cesar Chavez, Austin, Travis County, Texas, 78702, USA", Travis County, Austin, USA, 78702
b38344aa-dc48-4d98-8586-87d0bdd52d63,id_626,30.279075333333335,-97.73685983333333,"State Parking Garage R, East 18th Street, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
bb13bdb6-0192-4c64-806b-01afc6640740,id_627,30.279008833333332,-97.73685583333334,"State Parking Garage R, East 18th Street, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
8e305806-738f-46e9-9988-a79b62f7540c,id_628,30.279097833333335,-97.73686766666667,"State Parking Garage R, East 18th Street, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
987afc71-e83c-4afa-89b9-2bc3aa335248,id_629,30.2790515,-97.73686816666667,"State Parking Garage R, East 18th Street, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
d9fcdf17-30e4-4d76-900f-4d7ba1d466e7,id_630,30.2552365,-97.73499216666667,"48, Waller Street, East Cesar Chavez, Austin, Travis County, Texas, 78702, USA", Travis County, Austin, USA, 78702
1159c6b1-9c3f-486d-9ced-a52e4d39c05b,id_631,30.279086833333334,-97.73688333333334,"State Parking Garage R, East 18th Street, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
bf3c25fe-dd5b-4931-ac47-0b2342b49f02,id_632,30.2552965,-97.73500116666666,"1107, Lambie Street, East Cesar Chavez, Austin, Travis County, Texas, 78702, USA", Travis County, Austin, USA, 78702
3db3c5ff-4107-44c7-9573-8d9c43414217,id_633,30.279108833333332,-97.7368945,"State Parking Garage R, East 18th Street, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
55bc1f58-f781-486b-8e09-1ffdace78ac1,id_634,30.279106666666667,-97.7369095,"State Parking Garage R, East 18th Street, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
cd889826-d951-4db5-a91a-10d6521c6fae,id_635,30.279094,-97.7369235,"State Parking Garage R, East 18th Street, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
491c57db-deff-4641-9c98-ea0b43fc9be8,id_636,30.268117166666666,-97.736054,"East 8th Street, Dirty Sixth, Austin, Travis County, Texas, 78767, USA", Travis County, Austin, USA, 78767
31e5fcc3-bd40-4cb4-b206-da3b81e3fa62,id_637,30.279098333333334,-97.73692566666666,"State Parking Garage R, East 18th Street, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
7f5e1367-4829-4bf6-b053-14e894492f46,id_638,30.279124,-97.73693566666667,"State Parking Garage R, East 18th Street, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
a84e6b5f-655f-4d42-b6fd-50b3e1a5778b,id_639,30.255271166666667,-97.73505083333333,"1107, Lambie Street, East Cesar Chavez, Austin, Travis County, Texas, 78702, USA", Travis County, Austin, USA, 78702
702552de-57fd-4ed3-99df-55d0a0520207,id_640,30.255193333333334,-97.73505216666666,"48, Waller Street, East Cesar Chavez, Austin, Travis County, Texas, 78702, USA", Travis County, Austin, USA, 78702
c104584e-bd2a-412a-8988-f2386f1deea8,id_641,30.279090333333333,-97.73695483333333,"State Parking Garage R, East 18th Street, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
2ae98203-29ad-41c3-a169-b284446a73b4,id_642,30.280404333333333,-97.73706916666667,"Blanton Museum of Art, 200, East Martin Luther King Jr Boulevard, Medical District, Austin, Travis County, Texas, 78705, USA", Travis County, Austin, USA, 78705
71a81b4f-cd91-42df-8f81-18cc40ecc5b5,id_643,30.269436,-97.73620633333333,"Arlo's, 900, Red River Street, Dirty Sixth, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
4576cfac-d7f4-4efa-ba11-25095945e450,id_644,30.255258833333333,-97.735098,"1107, Lambie Street, East Cesar Chavez, Austin, Travis County, Texas, 78702, USA", Travis County, Austin, USA, 78702
8615d4bf-946f-4a89-9780-c5d5221586d4,id_645,30.263769333333332,-97.73590966666667,"306, North Interstate Highway 35 Service Road, Dirty Sixth, Zero Gravity Institute Float Spa, Austin, Travis County, Texas, 78701, United States of America", Travis County, Austin, United States of America, 78701
ced0a86a-5ae3-4057-8435-e80feda0704e,id_646,30.244266666666668,-97.734536,"1501, Sunny Vale Street, Lakeshore, Austin, Travis County, Texas, 78741, USA", Travis County, Austin, USA, 78741
63f7ff55-c85f-4e8e-b187-628ea358ff85,id_647,30.270109,-97.7366005,"505, East 10th Street, Dirty Sixth, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
221f417e-814f-4b81-b059-0ab0a071477a,id_648,30.283428333333333,-97.737749,"University of Texas at Austin, 1, Marshall Lane, Enfield, Austin, Travis County, Texas, 78712, USA", Travis County, Austin, USA, 78712
b10af2ad-3276-4c70-bad2-ba8f66e0db62,id_649,30.266234666666666,-97.73638583333333,"618, East 6th Street, Dirty Sixth, Austin, Travis County, Texas, 78702, USA", Travis County, Austin, USA, 78702
51bcc707-b2e3-44fe-8bf2-a3b5dc6678bc,id_650,30.275302166666666,-97.73711633333333,"311, East 15th Street, Medical District, Austin, Travis County, Texas, 78778, USA", Travis County, Austin, USA, 78778
05907635-9697-42c3-91c9-bf61adca772e,id_651,30.283399833333334,-97.737766,"University of Texas at Austin, 1, Marshall Lane, Enfield, Austin, Travis County, Texas, 78712, USA", Travis County, Austin, USA, 78712
1c6426c5-14c9-4250-8f0e-ae56c2d783c6,id_652,30.275250333333332,-97.73712183333333,"311, East 15th Street, Medical District, Austin, Travis County, Texas, 78778, USA", Travis County, Austin, USA, 78778
ec9bac82-fb98-40db-b0fe-150ed3fce7f4,id_653,30.275255666666666,-97.73712316666666,"311, East 15th Street, Medical District, Austin, Travis County, Texas, 78778, USA", Travis County, Austin, USA, 78778
471e9297-a4a9-48b5-aaa1-d628b23d4316,id_654,30.283434166666666,-97.73777233333334,"University of Texas at Austin, 1, Marshall Lane, Enfield, Austin, Travis County, Texas, 78712, USA", Travis County, Austin, USA, 78712
eb42a5ee-19a4-41f4-87ac-780660db64a8,id_655,30.298446833333333,-97.738989,"3204, Hemphill Park, Central Austin, Austin, Travis County, Texas, 78705, USA", Travis County, Austin, USA, 78705
4d201f15-72b3-4543-b958-e50aa64e2afe,id_656,30.275547833333334,-97.73732116666666,"1406, San Jacinto Boulevard, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
8e6f9ab4-947f-4c03-94ca-68ec39ad9f38,id_657,30.27067316666667,-97.736984,"Teacher Retirement System, East 10th Street, Dirty Sixth, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
dbeb613a-6875-4312-99d5-7fa848366286,id_658,30.266232666666667,-97.73666416666667,"601, East 6th Street, Dirty Sixth, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
34d47e8b-9fdb-473f-bd2c-95ded4fbaf34,id_659,30.269845666666665,-97.73695816666667,"Hyatt House, East 9th Street, Dirty Sixth, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
867fc464-c28f-4ebf-9dcd-731a3fe2eee7,id_660,30.2731765,-97.73723683333333,"Capitol Visitor's Parking Garage, Trinity Street, Medical District, Austin, Travis County, Texas, 78712, USA", Travis County, Austin, USA, 78712
9fcecd94-9a78-49b6-b7ec-a9279f71ceab,id_661,30.268614333333332,-97.73688583333333,"508, East 8th Street, Dirty Sixth, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
c39994ef-47cd-43d4-a959-9325cd6a65e6,id_662,30.26994,-97.73699583333334,"Hyatt House, East 9th Street, Dirty Sixth, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
01cdfa61-e0a6-497f-a683-5a0c7ea1afa9,id_663,30.269897166666667,-97.73703366666666,"Hyatt House, East 9th Street, Dirty Sixth, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
d0e23a76-214e-43b6-ab81-6dcd53f37e8b,id_664,30.283318666666666,-97.73814366666667,"The Drag, Austin, Travis County, Texas, USA", Austin,The Drag, USA, Texas
2ee6e40e-1e23-4adf-8f8e-a2e98bd9e0df,id_665,30.266927666666668,-97.7368835,"607, Red River Street, Dirty Sixth, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
341ea73d-7a5a-4f93-9ac2-181679c33f71,id_666,30.272857333333334,-97.7375175,"University of Texas Physicians Central Texas Trinity Professional Office, East 12th Street, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
1e7c5c35-c660-463c-8cad-60fe9672ca80,id_667,30.258106833333333,-97.73637883333333,"905, Taylor Street, Rainey Street Historic District, Austin, Travis County, Texas, 78702, USA", Travis County, Austin, USA, 78702
c23c3c0c-3d46-42b7-a020-e5805ca84bf1,id_668,30.258066833333334,-97.73637583333333,"905, Taylor Street, Rainey Street Historic District, Austin, Travis County, Texas, 78702, USA", Travis County, Austin, USA, 78702
d2f80c6f-b5fe-4069-a9b1-a622e08509a3,id_669,30.269301166666665,-97.73728016666666,"807, Neches Street, Dirty Sixth, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
f480bf3c-ede4-46ea-bfe7-41f5c484ac95,id_670,30.266948333333332,-97.73712216666667,"519, East 7th Street, Dirty Sixth, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
3f2977cc-7197-4851-9f05-ecc44bbd6f51,id_671,30.266458166666666,-97.737357,"525, East 6th Street, Dirty Sixth, Austin, Travis County, Texas, 78702, USA", Travis County, Austin, USA, 78702
92811c56-70ad-4024-bf79-f733c16a97e4,id_672,30.271992666666666,-97.73794916666667,"La Quinta, East 11th Street, Dirty Sixth, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
85f7e288-a338-483e-9eba-bdff613b50f3,id_673,30.264238666666667,-97.73741516666666,"615, East 4th Street, Dirty Sixth, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
ef6307c3-a971-4b49-857b-dd7454598825,id_674,30.2644205,-97.73744366666666,"The Austin Visitor Center, 602, East 4th Street, Dirty Sixth, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
2640331a-e442-4d4e-81c1-f0a17144dce6,id_675,30.266547166666665,-97.73770616666667,"515, East 6th Street, Dirty Sixth, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
979844e6-9316-4dca-929d-bc5351fad483,id_676,30.272160666666668,-97.738162,"La Quinta, East 11th Street, Dirty Sixth, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
7963b32f-1262-4370-82bc-f09c209c24c4,id_677,30.269952833333335,-97.738066,"404, East 9th Street, Dirty Sixth, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
0ce3c21a-d9f3-4a00-80ec-641c3c91f013,id_678,30.272133833333335,-97.73824316666666,"La Quinta, East 11th Street, Dirty Sixth, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
635b9e06-bc98-435b-b1f3-5d22f8ea03d4,id_679,30.262754833333332,-97.73750533333333,"Fairmont Austin, East Cesar Chavez Street, Rainey Street Historic District, Austin, Travis County, Texas, 78702, USA", Travis County, Austin, USA, 78702
0a88358c-3555-4860-aba4-fa82dd230d4e,id_680,30.269948333333332,-97.73808366666667,"402, East 9th Street, Dirty Sixth, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
8ae0c4ba-d959-45ee-8ae3-11c1ad4e41c0,id_681,30.2675895,-97.73791016666667,"611, Neches Street, Dirty Sixth, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
580690a0-1c2b-47b3-bf42-9c101a20c220,id_682,30.265658666666667,-97.73776933333333,"509, East 5th Street, Dirty Sixth, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
327290db-7a37-4e10-a28c-d3f099dfb0c0,id_683,30.275595666666668,-97.73865433333333,"1400, Brazos Street, Medical District, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
1992e526-a191-448f-b574-d45f04e6d4ac,id_684,30.264484666666668,-97.737862,"313, Red River Street, Dirty Sixth, Austin, Travis County, Texas, 78701, USA", Travis County, Austin, USA, 78701
